occupation_code,occupation_label,occupation_category,occupation_active,itpi_eligibility,itpi_question_set,itpi_hazard_class,itpi_min_excess,itpi_min_premium,itpi_default_limit_pi,itpi_default_ri_pi,itpi_default_limit_ppl,itpi_endorsements,itpi_wording,ah_eligibility,ah_question_set,ah_hazard_class,ah_min_excess,ah_min_premium,ah_default_limit,ah_endorsements,ah_wording,gp_eligibility,gp_question_set,gp_hazard_class,gp_min_excess,gp_min_premium,gp_default_limit,gp_endorsements,gp_wording
54190030,Postcard Publishing (Except Internet),54,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
54190035,Publishing (Except Newspapers Periodicals Books Software Or Internet),54,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
54200005,Development And Sale Of Computer Software For Mass Production,54,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55110020,Motion Picture Production,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55110030,Newsreel Production,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55110050,Television Programmes Production Whether Live Or On Tape Or Other Recording Medium For Own Use,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55110065,Video Production,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120015,Motion Picture Film Distribution,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120020,Motion Picture Leasing,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120025,Motion Picture Library Operation (Except Hire To The Public By Video Hire Outlets),55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120040,Movie Picture Distribution,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120045,Television Program Distribution,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55120060,Video Library Operation (Except Hire To The Public By Video Hire Outlets),55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130005,Cinema Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130010,Drive-in Theatre Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130020,Film Or Video Festival Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130025,Motion Picture Exhibition,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130030,Motion Picture Screening,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130040,Motion Picture Theatre Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130050,Movie Theatre Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55130055,Newsreel Theatre Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55140011,"Filming And Editing - Production Of Movie, Video Or Similar Media",55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55140035,Motion Picture Editing,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55210040,Sheet Music Publishing,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55220005,Audio Service - Including For Meetings And Conferences,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55220015,Music Studio Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55220025,Radio Programmes Production Whether Live Or On Tape Or Other Recording Medium For Own Use,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
55220065,Sound Recording Studio Operation,55,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56100005,Radio Broadcasting,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56100025,Radio Services,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56210030,Television Broadcasting,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56210045,Television Station Operation,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56220065,Pay TV Operators,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56220070,Pay TV Station Operation,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
56220085,Subscription Television Broadcasting Service,56,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
57000065,Internet Publishing,57,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010001,Cable Service (Communication),58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010002,Communication Channel Service,58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010003,Datacasting Service Provision,58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010016,Multi-Purpose Communication Channel Service,58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010020,Network Communication Service - Wired,58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010030,Telecommunication Services To The Public By Wire Or Cable,58,true,refer,ITL01,5,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010036,Telephone Exchange Operation,58,true,refer,ITL01,10,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010037,Telegraph Service,58,true,yes,ITCL01,6,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010038,Telegram Service,58,true,yes,ITCL01,2,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010039,Teleprinter Service,58,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010040,Telephone Service - Wired Network Operation,58,true,yes,ITCL01,4,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58010041,Telex Service,58,true,yes,ITCL01,2,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58020050,Radio Relay Station Operation,58,true,yes,ITCL01,3,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58020055,Radio Telephone Service,58,true,yes,ITCL01,2,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58020060,Satellite Communication Service,58,true,refer,ITL01,10,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58020090,Television Relay Station Operation,58,true,yes,ITCL01,3,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58020100,Wireless Telecommunications Network Operation,58,true,yes,ITCL01,4,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
58090055,Telecommunications Reselling,58,true,yes,ITCL01,4,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100005,ADSL Internet Service,59,true,yes,ITCL01,4,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100010,Email Services,59,true,yes,ITCL01,7,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100015,Internet Access Provision,59,true,refer,ITL01,13,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100020,Internet Access Service On-line,59,true,refer,ITL01,13,250,250,1e+06,1,1e+07,,v04.23,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100025,Internet Cafe - Mainly Internet Service Operation,59,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100030,Internet Connection Services,59,true,yes,ITCL01,3,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100035,Internet Search Portal Operation,59,true,yes,ITCL01,16,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100040,Internet Search Web Site Operation,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100045,Internet Service Provider,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100050,Internet Service Provision - ISP,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100055,ISDN Internet Service,59,true,yes,ITCL01,9,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100060,Portal Web Search Operation,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100065,Telephone Service Using Internet Protocols,59,true,yes,ITCL01,5,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100070,Voice Over Internet Protocol (Voip) Provision (Software-based),59,true,yes,ITCL01,5,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59100075,Web Search Portal Operation,59,true,yes,ITCL01,16,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210005,Application Hosting,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210010,Application Service Provision,59,true,yes,ITCL01,10,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210015,Audio And Visual Media Streaming Service,59,true,yes,ITCL01,5,250,250,1e+06,1,1e+07,AUIT25005,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210040,Computer Time Sharing Service,59,true,yes,ITCL01,3,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210045,Data Capture Imaging Service,59,true,yes,ITCL01,2,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210050,Data Entry Service - Electronic,59,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210060,Data Processing Service (Except Payroll),59,true,yes,ITCL01,5,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210065,Disk And Diskette Conversion And Recertification Service,59,true,yes,ITCL01,2,500,1000,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210075,Microfiche Or Microfilm Recording And Imaging Service,59,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210090,Networked Computer Games Service,59,true,yes,ITCL01,3,250,1000,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210095,Optical Scanning Service,59,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210100,Tabulating Service,59,true,yes,ITCL01,1,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59210105,Web Hosting,59,true,yes,ITCL01,11,1000,2000,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
59220020,Information Storage And Retrieval Service (Except Library Or Bibliographic Services),59,true,yes,ITCL01,5,1000,2000,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
87900005,Adoption Service,87,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100025,Film Archive Operation,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
69220005,Aerial Photography Service,69,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100055,Mobile Library Operation,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100070,Municipal Library Service,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100080,National Library Service,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100090,Photographic Archive Service,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100095,Public Library Service,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60100105,Sound Archive Service,60,true,yes,ITCL01,3,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60200010,News Collection For Radio Broadcasting (Except Freelance),60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60200015,News Collection For Television Broadcasting (Except Freelance),60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60200020,News Collection Service,60,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
60200030,Telephone Information Service,60,true,yes,ITCL01,2,250,250,1e+06,1,1e+07,,AU0825,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62100005,Central Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62100015,Financial Regulatory Service,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62100020,Reserve Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62210005,Clearing Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62210010,Development Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62210015,Rural Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62210020,Savings Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62210025,Trading Bank Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62220005,Building Society Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62230005,Credit Union Operation,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62290005,Bill Of Exchange Discounting Or Financing (Except By Banks),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62290025,Depository Financial Intermediation (Except Banks Building Societies And Credit Unions),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62290050,Money Market Dealing,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62300030,Motor Vehicle Leasing On A Purely Financial Service Basis,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62300050,Other Financing,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62300065,Terminating Building Society Operation (Except Terminating Building Society Management On A Commission Or Fee Basis),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400010,Charitable/educational Trust Or Foundation Operation - Investment Type; In Predominantly Financial Assets (Except Trust Management),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400015,Corporate Unit Trust Operation - Assessed As Companies (Except Trust Management On A Commission Or Fee Basis),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400035,Friendly Society Operation - Investment Type; In Predominantly Financial Assets,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400040,Holding Company Operation - Holding Shares In Subsidiary Companies,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400125,Investment Association Operation - Investment Type; In Predominantly Financial Assets,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400130,Investment Company Operation - Investment Type; In Predominantly Financial Assets,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400135,Investment Operation - Own Account; In Predominantly Financial Assets (Except Superannuation Funds),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400196,Public Trading Trust Operation - Assessed As Companies,62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400210,Unit Trust Operation - Investment Type; In Predominantly Financial Assets (Except Trust Management On A Commission Or Fee Basis),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
62400215,Unit Trust Operation - Other Than Corporate And Public Trading Trusts (Except Trust Management On A Commission Or Fee Basis),62,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63100005,Life Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63100010,Life Reinsurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63210005,Dental Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63210010,Funeral Benefit Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63210015,Health Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220005,Accident Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220010,All Risks Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220015,Aviation Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220030,Breakdown Loss Insurance Provision For Machinery And Equipment,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220035,Burglary Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220040,Canine Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220050,Cash-in-transit Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220055,Comprehensive Household Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220060,Contract Guarantee Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220065,Credit Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220070,Employers Liability Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220075,Exports Payments Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220080,Fidelity Guarantee Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220085,Fire Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220090,Flood Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220100,General Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220105,Growing Crops Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220110,Guarantee Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220115,Household Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220120,Livestock Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220125,Loss Of Profits Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220135,Marine Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220145,Mortgage Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220150,Motor Vehicle Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220155,Owner's Liability Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220165,Personal Accident Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220170,Personal Property Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220175,Plate Glass Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220180,Pluvius Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220185,Professional Indemnity Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220190,Public Risks Third Party Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220195,Reinsurance Provision (Except Life),63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220200,Riot Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220205,Sportsmans Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220210,Storm Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220215,Television Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220220,Third Party Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220225,Travel Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63220235,Workers Compensation Insurance Provision,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63300005,Approved Deposit Fund Operation - Superannuation,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63300010,Pension Fund Separately Constituted Operation,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
63300030,Superannuation Fund Separately Constituted Operation,63,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110015,Commodity Contracts Broking Or Dealing On Commission,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110030,Financial Asset Broking Service - On A Commission Or Transaction Fee Basis,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110045,Investment - On Behalf Of Others,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110065,Mortgage Trading Service - On Behalf Of Others - On A Commission Or Fee Basis,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110110,Stock Broker,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64110115,Stock Broking Or Trading On Commission,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190005,Advisor - Futures Trading,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190015,Auxiliary Finance Service,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190020,Bill Payment Services,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190025,Bullion Exchange Operation,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190030,Clearing House Operation,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190035,Co-operative Housing Society Management Service - On A Commission Or Fee Basis,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190040,Community Banks - Non-apra Regulated,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190045,Credit Card Administration Service,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190060,Executor Service,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190065,Finance Broking Or Arranging Finance For Others,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190085,Financial Planning Services,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
64190090,Foreign Exchange - Non-bank,64,true,no,,,,,,,,,,no,,,,,,,,yes,GP01,,250,100,2000,,AUGP0825
